t,x0,x1
52.09,80.80654100597236,2.0693471662684586
52.1,80.82727267535573,2.0769547349496627
52.11,80.8480798344697,2.0844257653598324
52.120000000000005,80.86896100137284,2.0917566371713794
52.13,80.88991469394716,2.0989437329344716
52.14,80.91093943007472,2.1059834351992928
52.15,80.93203372763753,2.1128721265160215
52.16,80.95319610451764,2.119606189434841
52.17,80.97442507859708,2.1261820065059207
52.18,80.99571912710661,2.1325959914913595
52.19,81.0170765430264,2.1388448182631983
52.2,81.03849559133148,2.144925289875395
52.21,81.05997453851094,2.150834210315455
52.22,81.08151165105399,2.1565683835708955
52.23,81.10310519544979,2.1621246136292345
52.24,81.12475343794021,2.1674997040633937
52.25,81.14645458712515,2.17269055179184
52.26,81.16820672974522,2.1776944297936573
52.27,81.19000793805253,2.18250869541789
52.28,81.21185628429913,2.1871307060135705
52.29,81.2337498407371,2.191557818929743
52.3,81.25568667961858,2.1957873915154513
52.31,81.27766486699828,2.199816788866205
52.32,81.29968238143489,2.2036436761095275
52.33,81.32173714273911,2.2072660815620893
52.34,81.34382707027926,2.210682053931874
52.35,81.36595008342358,2.213889641926858
52.36,81.38810410154039,2.2168868942550244
52.370000000000005,81.41028704399798,2.2196718596243574
52.38,81.43249680866866,2.2222426643642237
52.39,81.45473122074758,2.224597951436764
52.4,81.47698809617002,2.226736571055439
52.41,81.49926525100453,2.2286573738874864
52.42,81.52156050131957,2.230359210600137
52.43,81.54387166318368,2.231840931860627
52.44,81.56619655164984,2.233101390274908
52.45,81.58853294927793,2.2341397057584325
52.46,81.61087862060884,2.2349555332079856
52.47,81.63323133413674,2.235548591060227
52.48,81.65558885835577,2.235918597751815
52.49,81.67794896176005,2.2360652717194074
52.5,81.70030941284377,2.2359883313996627
52.51,81.72266797523709,2.235687534073963
52.52,81.74502240435751,2.235163133295113
52.53,81.76737047747376,2.2344157252142387
52.54,81.78970997373641,2.23344591277856
52.55,81.81203867229603,2.2322542989352963
52.56,81.83435435230312,2.2308414866316704
52.57,81.85665479290785,2.2292080788154824
52.58,81.87893777213262,2.2273548383105757
52.59,81.90120111392743,2.225283093703373
52.6,81.9234426658911,2.222994297183621
52.61,81.94566027562253,2.22048990094106
52.620000000000005,81.96785179072056,2.2177713571654305
52.63,81.99001505878402,2.2148401180464785
52.64,82.01214792690708,2.2116976464376785
52.65,82.0342482762759,2.2083457465060534
52.66,82.05631406747811,2.2047866160599683
52.67,82.07834327029589,2.2010224735603328
52.68,82.10033385451143,2.1970555374680494
52.69,82.12228378990696,2.1928880262440233
52.7,82.14419104626467,2.1885221583491563
52.71,82.16605360013901,2.1839602166252337
52.72,82.18786952430699,2.1792049052410194
52.73,82.20963695667643,2.1742590871563605
52.74,82.23135403614724,2.16912562494907
52.75,82.2530189016194,2.16380738119695
52.76,82.27462969199284,2.1583072184778054
52.77,82.29618454612607,2.1526280001188556
52.78,82.31768164349639,2.1467727507883683
52.79,82.33911930164817,2.1407448011572683
52.8,82.3604958664472,2.1345475090012473
52.81,82.38180968375926,2.128184232096009
52.82,82.40305909945015,2.1216583282172445
52.83,82.42424245938564,2.114973155140649
52.84,82.44535811318448,2.108132086830759
52.85,82.46640451714232,2.101138703272649
52.86,82.48738024556278,2.093996697904136
52.870000000000005,82.50828387876861,2.0867097618383124
52.88,82.52911399708253,2.0792815861882867
52.89,82.54986918082727,2.0717158620671516
52.9,82.57054801032561,2.0640162805880053
52.91,82.59114909215751,2.056186578391225
